activities,candidates,SQ,MCN,SN,fitness_normalized,scalability
35,13,47,409,262,0.8883281902251499,42.38753867149353
35,87,10,115,93,0.9335326309045571,4.111907958984375
35,87,11,298,72,0.9321068774147317,8.215768575668335
35,87,11,358,150,0.936432042980951,20.71136236190796
35,87,35,747,94,0.91538550541825,26.620928287506104
35,87,50,850,171,0.953456924881094,55.7573881149292
35,109,10,131,87,0.926886711097354,4.371827840805054
35,109,12,331,67,0.915465014243448,8.24515986442566
35,109,24,296,50,0.9045905706698789,5.6315178871154785
35,109,30,187,114,0.9218363078868466,8.29270052909851
35,109,29,610,112,0.9199563834637344,25.960467100143433
35,43,10,175,56,0.8967403574242969,3.745187282562256
35,43,11,248,59,0.9238143353741555,5.436003923416138
35,43,25,444,277,0.8917379193828038,48.55018925666809
35,43,15,325,366,0.9389265556302715,48.35664367675781
35,43,11,695,336,0.9321290855852197,93.21191787719727
35,57,10,172,95,0.894292527134172,6.298298120498657
35,57,16,336,68,0.9190359868481708,8.620624303817749
35,57,24,385,299,0.9436543945035314,46.64284658432007
35,57,33,530,305,0.9492037857643716,64.38703536987305
35,57,36,373,63,0.9358044835698794,8.725343704223633
35,191,10,179,95,0.9275469182510548,6.458212614059448
35,191,12,171,99,0.9207121577089888,6.491422414779663
35,191,18,387,242,0.9515506337509143,36.975974321365356
35,191,16,523,70,0.9259456690978859,13.894807815551758
35,191,33,724,424,0.9625448710187592,124.94960689544678
35,13,10,181,66,0.9174264366183613,4.56508469581604
35,13,15,283,85,0.8787535663237809,9.084332942962646
35,13,20,539,259,0.9325110163486361,54.785234451293945
35,13,22,621,341,0.8673224319463626,84.53665208816528
35,13,17,406,303,0.925601895510038,48.990511417388916
35,22,10,156,69,0.8860215231022893,4.105000257492065
35,22,18,308,94,0.9310758494196,11.031416416168213
35,22,25,422,71,0.875465144223259,11.162526369094849
35,22,18,589,348,0.9301032776645903,82.17087411880493
35,22,24,284,104,0.9380340464096604,11.361501693725586
35,33,10,153,78,0.9104169058374292,4.582706451416016
35,33,10,150,50,0.9071057629125316,2.872971296310425
35,33,17,237,278,0.916593559767981,26.31561779975891
35,33,15,656,50,0.914496783168445,12.346857786178589
35,33,26,127,477,0.9319366124709827,25.306764841079712
35,54,10,165,90,0.9178829927974874,5.739889144897461
35,54,20,376,115,0.9299837441836107,16.41431164741516
35,54,29,356,244,0.9269439990016786,34.35681080818176
35,54,12,354,225,0.9376908233869634,31.266760110855103
35,54,17,821,224,0.9516764243870451,72.07563996315002
35,11,10,100,53,0.8326776584776767,2.0032010078430176
35,11,10,217,73,0.9039133067215154,5.9983086585998535
35,11,15,276,229,0.8684809276050195,25.03306794166565
35,11,22,271,135,0.8991016907606963,14.005423545837402
35,11,42,799,465,0.9397074941504987,152.0216929912567
35,118,10,188,72,0.918142706801196,5.171428203582764
35,118,19,296,171,0.9306689523129358,19.689698696136475
35,118,15,576,125,0.9261116445882563,27.26450252532959
35,118,38,100,66,0.9289383464226086,2.5186119079589844
35,118,15,960,139,0.9413250425121473,50.8300199508667
35,106,10,130,69,0.9278798777056619,3.4105446338653564
35,106,13,238,129,0.9273985251558767,11.779346227645874
35,106,18,435,171,0.9428439361379852,28.617627382278442
35,106,30,318,125,0.9345288418061309,15.203529596328735
35,106,34,734,206,0.9391683931582948,58.58507680892944
35,137,10,130,54,0.9084848480516903,2.716585636138916
35,137,15,352,169,0.9541520498007623,22.927862882614136
35,137,21,334,224,0.9488283039708929,29.482414484024048
35,137,30,464,357,0.9578724245233359,69.7502613067627
35,137,14,112,486,0.9612511013169394,22.862170696258545
35,127,10,122,79,0.9382650527162983,3.706770181655884
35,127,20,152,58,0.9133851054736954,3.385249614715576
35,127,23,337,51,0.9003541365593632,6.401960611343384
35,127,23,641,128,0.9252107871680433,31.34689450263977
35,127,22,796,77,0.9257822723362858,22.75890016555786
35,117,10,156,98,0.9428956633471756,5.9099555015563965
35,117,20,368,92,0.9414891088656213,12.89210319519043
35,117,13,355,224,0.949038423266066,31.22549796104431
35,117,18,700,225,0.9399114379115159,61.342814445495605
35,117,10,973,337,0.9521505862699504,130.84981083869934
35,110,10,145,94,0.9374947963808842,5.28170919418335
35,110,20,359,176,0.9435802523950316,24.541695594787598
35,110,13,219,259,0.9542869579257622,22.540701866149902
35,110,27,586,326,0.9355191429373582,76.55723738670349
35,110,49,810,496,0.9575268952269349,165.20214533805847
35,116,10,177,97,0.9180762975798472,6.6166627407073975
35,116,18,333,94,0.9296486969078499,11.922658681869507
35,116,30,274,74,0.9277958485110942,7.705621719360352
35,116,25,198,168,0.9293178480635932,12.972969055175781
35,116,14,855,168,0.9359295217812686,55.353755235672
35,89,10,158,58,0.9136871998084952,3.5071892738342285
35,89,14,334,147,0.9382472661153451,18.9287588596344
35,89,18,559,266,0.9506857007846293,59.51835083961487
35,89,36,361,236,0.9543616678520215,41.13125014305115
35,89,37,416,335,0.9531514828134937,71.75897288322449
35,70,10,178,91,0.9201016239950957,6.271281480789185
35,70,18,385,133,0.9432513282256139,19.578043937683105
35,70,30,467,119,0.9350291334714256,21.287914037704468
35,70,40,178,308,0.9190408232578352,22.06807041168213
35,70,11,401,173,0.9456086790738653,26.91841697692871
35,18,10,167,80,0.9137898863340466,5.140308618545532
35,18,19,208,77,0.9260197220236785,6.027217388153076
35,18,30,308,92,0.9103688153740875,10.842777490615845
35,18,34,253,265,0.9427165979107072,26.70782780647278
35,18,11,928,443,0.9376488464950151,167.81816720962524
35,150,10,139,64,0.9206401763395088,3.4473018646240234
35,150,10,214,83,0.9098235954517746,6.7460973262786865
35,150,15,160,194,0.9532339269459699,12.3008394241333
35,150,36,226,314,0.9629379182901843,28.6823992729187
35,150,38,133,180,0.9373215817394834,9.351520776748657
35,79,10,114,57,0.928573391923024,2.472639799118042
35,79,14,128,137,0.9270302534399424,6.815204858779907
35,79,20,125,210,0.93668769136586,10.410412788391113
35,79,12,251,363,0.9441881503734215,37.104214668273926
35,79,17,551,69,0.9213170737037573,14.034727573394775
35,125,10,114,70,0.9245705373835379,3.1086246967315674
35,125,10,172,129,0.9279338937573447,8.632277727127075
35,125,27,593,267,0.9498909302110778,62.594401359558105
35,125,33,782,83,0.9078877379149743,24.322827339172363
35,125,25,307,107,0.9508609799583775,12.544106721878052
35,300,10,123,55,0.9385452872965193,2.554762840270996
35,300,10,388,152,0.9488557932202195,22.774834394454956
35,300,23,356,174,0.9468862984511559,24.128096103668213
35,300,22,720,83,0.9328341849930208,22.59780764579773
35,300,33,745,137,0.922837058962175,38.9245126247406
35,241,10,151,84,0.9246508757385773,4.899637460708618
35,241,13,232,186,0.945588978972953,16.930246829986572
35,241,29,391,56,0.9137043556946711,8.282925128936768
35,241,22,263,214,0.942137451906461,22.131729125976562
35,241,41,516,69,0.9158239185872719,13.22699761390686
35,92,10,186,57,0.8957977849638237,3.9622528553009033
35,92,17,209,61,0.9070693979232565,4.778937339782715
35,92,19,520,230,0.9462278856466,46.89606523513794
35,92,20,421,260,0.9574042659391802,43.29528784751892
35,92,35,852,346,0.9331871956005917,118.05694246292114
35,59,10,106,92,0.9110676676257731,3.822751522064209
35,59,11,128,185,0.9481058580291433,9.349008560180664
35,59,25,364,55,0.9256690485345598,7.39601993560791
35,59,12,645,100,0.9324650468790645,24.395867586135864
35,59,15,657,494,0.9390514700823406,134.06996393203735
35,371,10,144,100,0.933996261689013,5.61620569229126
35,371,17,171,98,0.9502307906481253,6.4765589237213135
35,371,16,394,94,0.9420222198523109,14.031159162521362
35,371,36,560,148,0.9372577257529093,31.878917455673218
35,371,44,633,241,0.9471397075185761,59.52009606361389
35,237,10,145,68,0.9013411520547705,3.8008298873901367
35,237,13,200,130,0.9445989274789385,10.09290099143982
35,237,17,527,219,0.9447618376770712,45.06517815589905
35,237,35,348,105,0.9458397469248432,13.83980131149292
35,237,43,191,415,0.9593941941166529,32.74637484550476
35,267,10,148,54,0.9222483586587961,3.0654385089874268
35,267,17,383,85,0.9347650086186108,12.268083572387695
35,267,14,289,126,0.9458745700507026,14.187539339065552
35,267,38,232,180,0.9498581021398147,16.426687717437744
35,267,43,224,446,0.9662460751505976,41.15195393562317
35,373,10,115,61,0.9018035420534718,2.6697983741760254
35,373,12,311,129,0.9237858186052785,15.309792757034302
35,373,15,236,186,0.9533428772786998,17.158174991607666
35,373,21,779,158,0.9510897077336387,47.25458598136902
35,373,47,114,478,0.956846716916357,22.910932540893555
35,413,10,191,85,0.9143691246662007,6.165945529937744
35,413,12,274,73,0.9174867144689636,7.501167058944702
35,413,15,163,203,0.9434815355857674,13.228686332702637
35,413,32,245,200,0.9655529118271691,19.20561385154724
35,413,39,190,383,0.9652744377312057,29.837531089782715
35,317,10,191,62,0.9166310710230776,4.5348780155181885
35,317,20,179,175,0.9575405890308417,12.28682565689087
35,317,26,141,95,0.9385990194176385,5.112700462341309
35,317,16,236,329,0.9564696618761127,31.404301404953003
35,317,48,285,458,0.9683166336047615,54.06163692474365
35,439,10,105,50,0.9175513293230655,2.0491957664489746
35,439,20,160,196,0.9419029632370637,12.538305044174194
35,439,27,519,70,0.9149004630836755,13.762319564819336
35,439,18,732,166,0.9464823529862998,47.255855083465576
35,439,18,276,86,0.9217630507191,9.055789232254028
40,7,10,132,62,0.8736697047529229,3.577772617340088
40,7,11,255,106,0.8293171242504178,11.762777328491211
40,7,18,466,75,0.8850999764991938,14.682278871536255
40,7,35,390,284,0.8928868644992467,49.457664012908936
40,7,22,630,143,0.834786602938485,38.5597825050354
40,16,10,130,50,0.8838575316111079,2.8077733516693115
40,16,14,310,142,0.9106878630543586,19.450663805007935
40,16,12,109,265,0.9187583490671012,15.669530391693115
40,16,28,323,266,0.9318248797633327,46.46512508392334
40,16,36,592,387,0.9245544200587965,110.17756247520447
40,27,10,124,64,0.9169213973355037,3.523164987564087
40,27,18,135,136,0.9043082719874636,8.265495777130127
40,27,27,200,68,0.8868566572301795,6.066315650939941
40,27,16,665,376,0.9389884747648849,117.73406481742859
40,27,24,514,170,0.9253406413803675,39.557693004608154
40,23,10,193,84,0.8883127841144631,7.082385301589966
40,23,10,144,135,0.9223378391239172,8.804520606994629
40,23,28,420,215,0.9209972364181221,40.18324398994446
40,23,11,745,151,0.9356402468046656,48.96308135986328
40,23,48,204,361,0.9366072651304724,34.150123596191406
40,31,10,200,66,0.8504748728722644,7.642926931381226
40,31,17,325,50,0.9028938796549987,8.466231107711792
40,31,23,207,114,0.9331337747559452,13.363345623016357
40,31,36,340,177,0.9222075449240246,29.442765474319458
40,31,39,129,259,0.9513934665745902,16.183043241500854
40,38,10,198,74,0.926238339625062,6.82970118522644
40,38,17,361,191,0.9244451589536886,32.86462187767029
40,38,27,510,165,0.9379411504937678,39.78549885749817
40,38,24,647,143,0.9298592735029498,42.847859382629395
40,38,43,391,135,0.932892041651441,24.24491024017334
40,65,10,105,50,0.8890725922340112,2.5871031284332275
40,65,18,173,171,0.9314402356583926,14.006762027740479
40,65,27,200,124,0.8941730491695862,11.608279943466187
40,65,19,281,226,0.9386902523500014,33.14993977546692
40,65,50,590,464,0.9676584450557684,137.75881457328796
40,5,10,133,59,0.8909545279323026,3.6214067935943604
40,5,15,273,166,0.8361945992408757,22.28213882446289
40,5,13,270,270,0.8390158808972372,35.00761342048645
40,5,17,100,358,0.9133524124339761,19.06899929046631
40,5,22,437,487,0.8091062171505761,121.19387531280518
40,74,10,105,77,0.9183491465490019,3.9919753074645996
40,74,13,106,146,0.9502534503712339,7.584331750869751
40,74,13,173,231,0.9530976903322601,19.00175666809082
40,74,24,669,354,0.9595060266895945,119.5856282711029
40,74,12,228,272,0.9421856253806451,32.39026713371277
40,5,10,171,52,0.9102955427921209,4.563881158828735
40,5,14,149,195,0.8700764562477582,15.360177040100098
40,5,18,439,68,0.9177832460468898,14.064220428466797
40,5,14,112,94,0.8740928125441186,5.420422077178955
40,5,29,435,140,0.8991205952108496,30.148569583892822
40,19,10,174,99,0.9120118124970251,8.65076470375061
40,19,16,167,108,0.9035697085995834,9.161423206329346
40,19,30,268,72,0.8442541860071282,10.342351913452148
40,19,20,232,311,0.929806041508684,36.96068072319031
40,19,48,268,216,0.9216928677536977,27.752164602279663
40,41,10,141,78,0.8998971800520875,5.183030843734741
40,41,14,324,177,0.9256412369088716,27.438627004623413
40,41,13,245,149,0.9500117034584944,18.168017864227295
40,41,14,640,181,0.9447586453506773,55.4630925655365
40,41,10,728,370,0.9592524263532503,135.66611313819885
40,35,10,194,79,0.9227876017867214,7.456600189208984
40,35,12,124,74,0.9339511153564215,4.32894229888916
40,35,17,439,125,0.9125113186115903,25.475958347320557
40,35,13,603,343,0.9131259958996192,102.15143752098083
40,35,17,928,399,0.9478400837346677,187.84512400627136
40,119,10,154,78,0.936536427885621,5.629815340042114
40,119,15,338,86,0.9113937302839822,13.897459030151367
40,119,24,408,300,0.9578405103364891,64.46633625030518
40,119,39,426,174,0.9377741967534947,40.51096296310425
40,119,33,602,87,0.9319723720902927,27.043980598449707
40,78,10,190,60,0.904931012460314,5.362806558609009
40,78,12,148,58,0.8847653700185358,4.40837836265564
40,78,30,213,76,0.9040050025262114,9.870898485183716
40,78,40,772,357,0.9475734468103314,130.66896438598633
40,78,12,443,480,0.9562135092312366,101.53910303115845
40,41,10,100,89,0.9373793625114852,3.9001405239105225
40,41,20,229,61,0.9107404310677173,5.951597690582275
40,41,25,454,143,0.9064137494217341,28.109771013259888
40,41,10,779,349,0.9382051140140184,122.24473309516907
40,41,43,666,446,0.9442870935200864,136.25867819786072
40,150,10,199,83,0.933553049939545,7.603476285934448
40,150,19,130,197,0.9323996318604189,11.530028820037842
40,150,23,558,90,0.9465193964470179,21.90632390975952
40,150,40,355,391,0.9716111047277494,63.06797504425049
40,150,21,506,63,0.9305326926358367,13.369382858276367
40,13,10,183,68,0.904885703739359,5.4035162925720215
40,13,15,180,100,0.855622441085108,7.884344816207886
40,13,29,553,154,0.9069933319803303,36.92059111595154
40,13,18,273,333,0.8809297960333842,41.05209803581238
40,13,21,336,88,0.8827714623748146,13.978157997131348
40,73,10,200,71,0.9118302968230649,6.505673408508301
40,73,14,214,135,0.9284818555249613,12.624170064926147
40,73,15,595,77,0.913018484433669,19.25362467765808
40,73,27,792,224,0.9329892204867456,77.49745464324951
40,73,10,730,178,0.9287550701052822,58.19747304916382
40,92,10,138,73,0.9348625710379959,4.346799850463867
40,92,10,314,101,0.9273425336318761,13.613484621047974
40,92,27,299,189,0.9356496166067767,25.322033166885376
40,92,10,648,67,0.924979331754761,18.163154125213623
40,92,32,769,481,0.9688230470595642,170.27320003509521
40,12,10,127,95,0.8797173385001071,6.278968811035156
40,12,12,325,112,0.8659350872239671,15.908932209014893
40,12,26,378,102,0.89843510091365,16.67879033088684
40,12,33,143,342,0.8684408925706608,22.136913299560547
40,12,42,478,400,0.8932951372840773,86.7256293296814
40,115,10,151,100,0.9502725229693418,6.6391119956970215
40,115,18,388,169,0.9315629614367597,28.526499032974243
40,115,30,293,273,0.9590663140535349,35.72494149208069
40,115,21,553,250,0.9428864845898186,62.70287370681763
40,115,49,386,498,0.948692719102301,91.25188374519348
40,125,10,124,82,0.9435340573615443,4.439656019210815
40,125,20,173,96,0.9351807069389345,7.276605129241943
40,125,30,594,105,0.9273433133852744,27.870840549468994
40,125,26,487,177,0.9454124713436158,37.60334324836731
40,125,44,295,291,0.9440765164222791,38.635005950927734
40,153,10,170,77,0.916577089499973,5.582860946655273
40,153,10,202,51,0.897268175582346,4.374447584152222
40,153,21,239,218,0.9419635795035357,23.15953803062439
40,153,17,504,341,0.9500171446802081,77.58932518959045
40,153,21,257,284,0.9599072551902892,32.88182091712952
40,135,10,183,92,0.9358548025931315,7.3535261154174805
40,135,16,163,85,0.9038046701134665,5.977085113525391
40,135,25,592,184,0.9536978002201214,47.528175830841064
40,135,40,508,276,0.9570746224883129,62.48182225227356
40,135,20,476,415,0.9612858307936203,90.27618670463562
40,45,10,175,77,0.9139474539266046,5.810094594955444
40,45,10,389,198,0.9170219062734462,34.06585478782654
40,45,14,449,111,0.9415890910341498,21.26782989501953
40,45,28,189,395,0.958942989429646,34.38946843147278
40,45,14,480,162,0.914167701318421,33.948933124542236
40,261,10,154,85,0.9344496123363448,5.6939568519592285
40,261,20,163,153,0.9347370061894923,11.092681646347046
40,261,25,255,148,0.9258190525976496,16.65822744369507
40,261,38,661,54,0.9328175342262475,15.199867963790894
40,261,25,766,438,0.9575130335478583,152.68444156646729
40,30,10,163,71,0.887028453017447,4.966109991073608
40,30,12,345,192,0.935484103169385,29.21972632408142
40,30,14,223,285,0.9057953854650758,28.80815839767456
40,30,38,390,267,0.9454327855416034,46.517937421798706
40,30,42,194,126,0.9242846263081429,10.665544748306274
40,268,10,142,73,0.9306140734014969,4.475314140319824
40,268,12,200,118,0.9259166123164964,10.37761378288269
40,268,28,428,50,0.8934826137160272,9.123114109039307
40,268,40,784,191,0.9467366413794693,65.25581121444702
40,268,25,107,350,0.9569037951841162,17.250940799713135
40,117,10,195,81,0.9406654800677082,6.747962474822998
40,117,11,184,87,0.9137982903189208,6.8989551067352295
40,117,26,246,228,0.9543588756368944,25.107138633728027
40,117,11,713,226,0.9164595240188493,70.8476026058197
40,117,45,828,59,0.9392972622778566,20.405895471572876
40,22,10,109,58,0.8968728504549836,2.745945692062378
40,22,14,353,93,0.8851431219058253,13.99335765838623
40,22,24,482,164,0.9444009241103766,34.282390117645264
40,22,22,186,214,0.9342141840347101,17.70977544784546
40,22,40,310,456,0.9510063860635327,65.07490468025208
40,178,10,125,83,0.9188543935058364,4.729130983352661
40,178,18,242,89,0.9170186516302803,11.16780161857605
40,178,12,285,201,0.9516325520038877,25.58938455581665
40,178,16,665,53,0.9170750049244563,14.676294326782227
40,178,37,169,71,0.8989938609164672,5.119968891143799
40,151,10,194,79,0.911717966669279,6.673710346221924
40,151,19,158,155,0.9368077523484384,10.813119173049927
40,151,13,485,57,0.9256235310907381,11.54476261138916
40,151,39,520,106,0.9413413902550488,23.82737135887146
40,151,24,616,169,0.9331769085274592,44.9996132850647
40,314,10,116,81,0.9126292126595233,4.097652435302734
40,314,11,399,82,0.9298000194891771,13.974390506744385
40,314,27,113,70,0.9222885750610275,3.4257497787475586
40,314,37,437,132,0.9404995292477616,24.924951314926147
40,314,30,839,274,0.9568157652413704,102.58844804763794
40,194,10,136,80,0.9111581134666464,5.772672653198242
40,194,14,295,116,0.9378848239309644,17.819852590560913
40,194,22,580,270,0.956356103159256,81.47039270401001
40,194,12,392,355,0.962116836236684,76.67398452758789
40,194,23,852,222,0.9512170258748004,95.03378891944885
40,46,10,189,73,0.9000415041960187,6.922497034072876
40,46,15,357,140,0.9290406891959572,24.005493879318237
